District	Assembly_Id	Assembly_Name	Parliamentary_Name	Caste_Name	Caste_Population	Caste_Party_Support_Percent	Party	Caste_Percent
ROHTAS 	210	DINARA	BUXAR	KURMI	12000		RJD	
ROHTAS 	210	DINARA	BUXAR	YADAV	30000	20	RJD	
ROHTAS 	210	DINARA	BUXAR	RAJPUT	38000		RJD	
ROHTAS 	210	DINARA	BUXAR	DALIT	27500		RJD	
ROHTAS 	210	DINARA	BUXAR	MUSLIM	22000		RJD	
ROHTAS 	210	DINARA	BUXAR	BRAHMIN	20000		RJD	
ROHTAS 	210	DINARA	BUXAR	OBC	37000	30	RJD	
ROHTAS 	210	DINARA	BUXAR	BHUMIHAR	15000	60	INC	
ROHTAS 	210	DINARA	BUXAR	KURMI	12000		INC	
ROHTAS 	210	DINARA	BUXAR	YADAV	30000		INC	
ROHTAS 	210	DINARA	BUXAR	RAJPUT	38000	10	INC	
ROHTAS 	210	DINARA	BUXAR	DALIT	27500	10	INC	
ROHTAS 	210	DINARA	BUXAR	MUSLIM	22000	90	INC	
ROHTAS 	210	DINARA	BUXAR	BRAHMIN	20000	60	INC	
ROHTAS 	210	DINARA	BUXAR	OBC	37000	20	INC	
ROHTAS 	210	DINARA	BUXAR	BHUMIHAR	15000		LJP	
ROHTAS 	210	DINARA	BUXAR	KURMI	12000		LJP	
ROHTAS 	210	DINARA	BUXAR	YADAV	30000		LJP	
ROHTAS 	210	DINARA	BUXAR	RAJPUT	38000		LJP	
ROHTAS 	210	DINARA	BUXAR	DALIT	27500		LJP	
ROHTAS 	210	DINARA	BUXAR	MUSLIM	22000		LJP	
ROHTAS 	210	DINARA	BUXAR	BRAHMIN	20000		LJP	
ROHTAS 	210	DINARA	BUXAR	OBC	37000		LJP	
ROHTAS 	210	DINARA	BUXAR	BHUMIHAR	15000	20	OTHERS	
ROHTAS 	210	DINARA	BUXAR	KURMI	12000	10	OTHERS	
ROHTAS 	210	DINARA	BUXAR	YADAV	30000	80	OTHERS	
ROHTAS 	210	DINARA	BUXAR	RAJPUT	38000	10	OTHERS	
ROHTAS 	210	DINARA	BUXAR	DALIT	27500	90	OTHERS	
ROHTAS 	210	DINARA	BUXAR	MUSLIM	22000	10	OTHERS	
ROHTAS 	210	DINARA	BUXAR	BRAHMIN	20000	20	OTHERS	
ROHTAS 	210	DINARA	BUXAR	OBC	37000		OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	BRAHMIN	37000		JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	KURMI	38000	90	JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	YADAV			JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	RAJPUT			JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	DALIT	39000		JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	MUSLIM	10000		JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	EBC			JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	OBC	22500		JD(U)+	
ROHTAS 	209	KARGAHAR	SASARAM	BRAHMIN	37000		RJD	
ROHTAS 	209	KARGAHAR	SASARAM	KURMI	38000		RJD	
ROHTAS 	209	KARGAHAR	SASARAM	YADAV		70	RJD	
ROHTAS 	209	KARGAHAR	SASARAM	RAJPUT			RJD	
ROHTAS 	209	KARGAHAR	SASARAM	DALIT	39000		RJD	
ROHTAS 	209	KARGAHAR	SASARAM	MUSLIM	10000		RJD	
ROHTAS 	209	KARGAHAR	SASARAM	EBC			RJD	
ROHTAS 	209	KARGAHAR	SASARAM	OBC	22500		RJD	
ROHTAS 	209	KARGAHAR	SASARAM	BRAHMIN	37000	50	INC	
ROHTAS 	209	KARGAHAR	SASARAM	KURMI	38000		INC	
ROHTAS 	209	KARGAHAR	SASARAM	YADAV			INC	
ROHTAS 	209	KARGAHAR	SASARAM	RAJPUT			INC	
ROHTAS 	209	KARGAHAR	SASARAM	DALIT	39000		INC	
ROHTAS 	209	KARGAHAR	SASARAM	MUSLIM	10000	90	INC	
ROHTAS 	209	KARGAHAR	SASARAM	EBC			INC	
ROHTAS 	209	KARGAHAR	SASARAM	OBC	22500		INC	
ROHTAS 	209	KARGAHAR	SASARAM	BRAHMIN	37000		LJP	
ROHTAS 	209	KARGAHAR	SASARAM	KURMI	38000		LJP	
ROHTAS 	209	KARGAHAR	SASARAM	YADAV			LJP	
ROHTAS 	209	KARGAHAR	SASARAM	RAJPUT			LJP	
ROHTAS 	209	KARGAHAR	SASARAM	DALIT	39000		LJP	
ROHTAS 	209	KARGAHAR	SASARAM	MUSLIM	10000		LJP	
ROHTAS 	209	KARGAHAR	SASARAM	EBC			LJP	
ROHTAS 	209	KARGAHAR	SASARAM	OBC	22500		LJP	
ROHTAS 	209	KARGAHAR	SASARAM	BRAHMIN	37000	50	OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	KURMI	38000	10	OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	YADAV		30	OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	RAJPUT			OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	DALIT	39000		OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	MUSLIM	10000	10	OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	EBC			OTHERS	
ROHTAS 	209	KARGAHAR	SASARAM	OBC	22500		OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	BHUMIHAR	18000	10	JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	KUSHWAHA	20000		JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	YADAV	38000		JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	RAJPUT	20000		JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	DALIT	37000		JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	MUSLIM			JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	BRAHMIN	29000		JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	OBC	35000		JD(U)+	
ROHTAS 	213	KARAKAT	KARAKAT	BHUMIHAR	18000	60	RJD	
ROHTAS 	213	KARAKAT	KARAKAT	KUSHWAHA	20000		RJD	
ROHTAS 	213	KARAKAT	KARAKAT	YADAV	38000	50	RJD	
ROHTAS 	213	KARAKAT	KARAKAT	RAJPUT	20000		RJD	
ROHTAS 	213	KARAKAT	KARAKAT	DALIT	37000		RJD	
ROHTAS 	213	KARAKAT	KARAKAT	MUSLIM			RJD	
ROHTAS 	213	KARAKAT	KARAKAT	BRAHMIN	29000		RJD	
ROHTAS 	213	KARAKAT	KARAKAT	OBC	35000		RJD	
ROHTAS 	213	KARAKAT	KARAKAT	BHUMIHAR	18000	30	INC	
ROHTAS 	213	KARAKAT	KARAKAT	KUSHWAHA	20000		INC	
ROHTAS 	213	KARAKAT	KARAKAT	YADAV	38000		INC	
ROHTAS 	213	KARAKAT	KARAKAT	RAJPUT	20000		INC	
ROHTAS 	213	KARAKAT	KARAKAT	DALIT	37000		INC	
ROHTAS 	213	KARAKAT	KARAKAT	MUSLIM			INC	
ROHTAS 	213	KARAKAT	KARAKAT	BRAHMIN	29000		INC	
ROHTAS 	213	KARAKAT	KARAKAT	OBC	35000		INC	
ROHTAS 	213	KARAKAT	KARAKAT	BHUMIHAR	18000		LJP	
ROHTAS 	213	KARAKAT	KARAKAT	KUSHWAHA	20000		LJP	
ROHTAS 	213	KARAKAT	KARAKAT	YADAV	38000		LJP	
ROHTAS 	213	KARAKAT	KARAKAT	RAJPUT	20000		LJP	
ROHTAS 	213	KARAKAT	KARAKAT	DALIT	37000		LJP	
ROHTAS 	213	KARAKAT	KARAKAT	MUSLIM			LJP	
ROHTAS 	213	KARAKAT	KARAKAT	BRAHMIN	29000		LJP	
ROHTAS 	213	KARAKAT	KARAKAT	OBC	35000		LJP	
ROHTAS 	213	KARAKAT	KARAKAT	BHUMIHAR	18000		OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	KUSHWAHA	20000		OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	YADAV	38000		OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	RAJPUT	20000		OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	DALIT	37000		OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	MUSLIM			OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	BRAHMIN	29000		OTHERS	
ROHTAS 	213	KARAKAT	KARAKAT	OBC	35000		OTHERS	
PATNA	178	MOKAMA	MUNGER	BHUMIHAR/BRAHMIN			JD(U)+	23
PATNA	178	MOKAMA	MUNGER	KUSHWAHA/KURMI			JD(U)+	8
PATNA	178	MOKAMA	MUNGER	YADAV			JD(U)+	20
PATNA	178	MOKAMA	MUNGER	RAJPUT			JD(U)+	4
PATNA	178	MOKAMA	MUNGER	DALIT			JD(U)+	5
PATNA	178	MOKAMA	MUNGER	MUSLIM			JD(U)+	
PATNA	178	MOKAMA	MUNGER	EBC			JD(U)+	21
PATNA	178	MOKAMA	MUNGER	OBC			JD(U)+	10
PATNA	178	MOKAMA	MUNGER	BHUMIHAR/BRAHMIN			RJD	23
PATNA	178	MOKAMA	MUNGER	KUSHWAHA/KURMI			RJD	8
PATNA	178	MOKAMA	MUNGER	YADAV			RJD	20
PATNA	178	MOKAMA	MUNGER	RAJPUT			RJD	4
PATNA	178	MOKAMA	MUNGER	DALIT			RJD	5
PATNA	178	MOKAMA	MUNGER	MUSLIM			RJD	
PATNA	178	MOKAMA	MUNGER	EBC			RJD	21
PATNA	178	MOKAMA	MUNGER	OBC			RJD	10
PATNA	178	MOKAMA	MUNGER	BHUMIHAR/BRAHMIN			INC	23
PATNA	178	MOKAMA	MUNGER	KUSHWAHA/KURMI			INC	8
PATNA	178	MOKAMA	MUNGER	YADAV			INC	20
PATNA	178	MOKAMA	MUNGER	RAJPUT			INC	4
PATNA	178	MOKAMA	MUNGER	DALIT			INC	5
PATNA	178	MOKAMA	MUNGER	MUSLIM			INC	
PATNA	178	MOKAMA	MUNGER	EBC			INC	21
PATNA	178	MOKAMA	MUNGER	OBC			INC	10
PATNA	178	MOKAMA	MUNGER	BHUMIHAR/BRAHMIN			LJP	23
PATNA	178	MOKAMA	MUNGER	KUSHWAHA/KURMI			LJP	8
PATNA	178	MOKAMA	MUNGER	YADAV			LJP	20
PATNA	178	MOKAMA	MUNGER	RAJPUT			LJP	4
PATNA	178	MOKAMA	MUNGER	DALIT			LJP	5
PATNA	178	MOKAMA	MUNGER	MUSLIM			LJP	
PATNA	178	MOKAMA	MUNGER	EBC			LJP	21
PATNA	178	MOKAMA	MUNGER	OBC			LJP	10
PATNA	178	MOKAMA	MUNGER	BHUMIHAR/BRAHMIN			OTHERS	23
PATNA	178	MOKAMA	MUNGER	KUSHWAHA/KURMI			OTHERS	8
PATNA	178	MOKAMA	MUNGER	YADAV			OTHERS	20
PATNA	178	MOKAMA	MUNGER	RAJPUT			OTHERS	4
PATNA	178	MOKAMA	MUNGER	DALIT			OTHERS	5
PATNA	178	MOKAMA	MUNGER	MUSLIM			OTHERS	
PATNA	178	MOKAMA	MUNGER	EBC			OTHERS	21
PATNA	178	MOKAMA	MUNGER	OBC			OTHERS	10
PATNA	179	BARH	MUNGER	BHUMIHAR/BRAHMIN			JD(U)+	12
PATNA	179	BARH	MUNGER	KUSHWAHA/KURMI/DHANUK			JD(U)+	11
PATNA	179	BARH	MUNGER	YADAV			JD(U)+	12
PATNA	179	BARH	MUNGER	RAJPUT			JD(U)+	28
PATNA	179	BARH	MUNGER	DALIT			JD(U)+	10
PATNA	179	BARH	MUNGER	MUSLIM			JD(U)+	2
PATNA	179	BARH	MUNGER	EBC			JD(U)+	10
PATNA	179	BARH	MUNGER	OBC			JD(U)+	5
PATNA	179	BARH	MUNGER	BHUMIHAR/BRAHMIN			RJD	12
PATNA	179	BARH	MUNGER	KUSHWAHA/KURMI/DHANUK			RJD	11
PATNA	179	BARH	MUNGER	YADAV			RJD	12
PATNA	179	BARH	MUNGER	RAJPUT			RJD	28
PATNA	179	BARH	MUNGER	DALIT			RJD	10
PATNA	179	BARH	MUNGER	MUSLIM			RJD	2
PATNA	179	BARH	MUNGER	EBC			RJD	10
PATNA	179	BARH	MUNGER	OBC			RJD	5
PATNA	179	BARH	MUNGER	BHUMIHAR/BRAHMIN			INC	12
PATNA	179	BARH	MUNGER	KUSHWAHA/KURMI/DHANUK			INC	11
PATNA	179	BARH	MUNGER	YADAV			INC	12
PATNA	179	BARH	MUNGER	RAJPUT			INC	28
PATNA	179	BARH	MUNGER	DALIT			INC	10
PATNA	179	BARH	MUNGER	MUSLIM			INC	2
PATNA	179	BARH	MUNGER	EBC			INC	10
PATNA	179	BARH	MUNGER	OBC			INC	5
PATNA	179	BARH	MUNGER	BHUMIHAR/BRAHMIN			LJP	12
PATNA	179	BARH	MUNGER	KUSHWAHA/KURMI/DHANUK			LJP	11
PATNA	179	BARH	MUNGER	YADAV			LJP	12
PATNA	179	BARH	MUNGER	RAJPUT			LJP	28
PATNA	179	BARH	MUNGER	DALIT			LJP	10
PATNA	179	BARH	MUNGER	MUSLIM			LJP	2
PATNA	179	BARH	MUNGER	EBC			LJP	10
PATNA	179	BARH	MUNGER	OBC			LJP	5
PATNA	179	BARH	MUNGER	BHUMIHAR/BRAHMIN			OTHERS	12
PATNA	179	BARH	MUNGER	KUSHWAHA/KURMI/DHANUK			OTHERS	11
PATNA	179	BARH	MUNGER	YADAV			OTHERS	12
PATNA	179	BARH	MUNGER	RAJPUT			OTHERS	28
PATNA	179	BARH	MUNGER	DALIT			OTHERS	10
PATNA	179	BARH	MUNGER	MUSLIM			OTHERS	2
PATNA	179	BARH	MUNGER	EBC			OTHERS	10
PATNA	179	BARH	MUNGER	OBC			OTHERS	5
PATNA	180	BAKHTIARPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			JD(U)+	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	KUSHWAHA/KURMI			JD(U)+	16
PATNA	180	BAKHTIARPUR	PATNA SAHIB	YADAV			JD(U)+	34
PATNA	180	BAKHTIARPUR	PATNA SAHIB	RAJPUT			JD(U)+	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	DALIT			JD(U)+	12
PATNA	180	BAKHTIARPUR	PATNA SAHIB	MUSLIM			JD(U)+	
PATNA	180	BAKHTIARPUR	PATNA SAHIB	EBC			JD(U)+	6
PATNA	180	BAKHTIARPUR	PATNA SAHIB	OBC			JD(U)+	5
PATNA	180	BAKHTIARPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			RJD	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	KUSHWAHA/KURMI			RJD	16
PATNA	180	BAKHTIARPUR	PATNA SAHIB	YADAV			RJD	34
PATNA	180	BAKHTIARPUR	PATNA SAHIB	RAJPUT			RJD	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	DALIT			RJD	12
PATNA	180	BAKHTIARPUR	PATNA SAHIB	MUSLIM			RJD	
PATNA	180	BAKHTIARPUR	PATNA SAHIB	EBC			RJD	6
PATNA	180	BAKHTIARPUR	PATNA SAHIB	OBC			RJD	5
PATNA	180	BAKHTIARPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			INC	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	KUSHWAHA/KURMI			INC	16
PATNA	180	BAKHTIARPUR	PATNA SAHIB	YADAV			INC	34
PATNA	180	BAKHTIARPUR	PATNA SAHIB	RAJPUT			INC	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	DALIT			INC	12
PATNA	180	BAKHTIARPUR	PATNA SAHIB	MUSLIM			INC	
PATNA	180	BAKHTIARPUR	PATNA SAHIB	EBC			INC	6
PATNA	180	BAKHTIARPUR	PATNA SAHIB	OBC			INC	5
PATNA	180	BAKHTIARPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			LJP	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	KUSHWAHA/KURMI			LJP	16
PATNA	180	BAKHTIARPUR	PATNA SAHIB	YADAV			LJP	34
PATNA	180	BAKHTIARPUR	PATNA SAHIB	RAJPUT			LJP	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	DALIT			LJP	12
PATNA	180	BAKHTIARPUR	PATNA SAHIB	MUSLIM			LJP	
PATNA	180	BAKHTIARPUR	PATNA SAHIB	EBC			LJP	6
PATNA	180	BAKHTIARPUR	PATNA SAHIB	OBC			LJP	5
PATNA	180	BAKHTIARPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			OTHERS	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	KUSHWAHA/KURMI			OTHERS	16
PATNA	180	BAKHTIARPUR	PATNA SAHIB	YADAV			OTHERS	34
PATNA	180	BAKHTIARPUR	PATNA SAHIB	RAJPUT			OTHERS	9
PATNA	180	BAKHTIARPUR	PATNA SAHIB	DALIT			OTHERS	12
PATNA	180	BAKHTIARPUR	PATNA SAHIB	MUSLIM			OTHERS	
PATNA	180	BAKHTIARPUR	PATNA SAHIB	EBC			OTHERS	6
PATNA	180	BAKHTIARPUR	PATNA SAHIB	OBC			OTHERS	5
PATNA	181	DIGHA	PATNA SAHIB	BHUMIHAR/BRAHMIN			JD(U)+	12
PATNA	181	DIGHA	PATNA SAHIB	KUSHWAHA/KURMI			JD(U)+	10
PATNA	181	DIGHA	PATNA SAHIB	YADAV			JD(U)+	12
PATNA	181	DIGHA	PATNA SAHIB	RAJPUT			JD(U)+	4
PATNA	181	DIGHA	PATNA SAHIB	DALIT			JD(U)+	11
PATNA	181	DIGHA	PATNA SAHIB	MUSLIM			JD(U)+	7
PATNA	181	DIGHA	PATNA SAHIB	KAISHTHYA			JD(U)+	36
PATNA	181	DIGHA	PATNA SAHIB	OBC			JD(U)+	8
PATNA	181	DIGHA	PATNA SAHIB	BHUMIHAR/BRAHMIN			RJD	12
PATNA	181	DIGHA	PATNA SAHIB	KUSHWAHA/KURMI			RJD	10
PATNA	181	DIGHA	PATNA SAHIB	YADAV			RJD	12
PATNA	181	DIGHA	PATNA SAHIB	RAJPUT			RJD	4
PATNA	181	DIGHA	PATNA SAHIB	DALIT			RJD	11
PATNA	181	DIGHA	PATNA SAHIB	MUSLIM			RJD	7
PATNA	181	DIGHA	PATNA SAHIB	KAISHTHYA			RJD	36
PATNA	181	DIGHA	PATNA SAHIB	OBC			RJD	8
PATNA	181	DIGHA	PATNA SAHIB	BHUMIHAR/BRAHMIN			INC	12
PATNA	181	DIGHA	PATNA SAHIB	KUSHWAHA/KURMI			INC	10
PATNA	181	DIGHA	PATNA SAHIB	YADAV			INC	12
PATNA	181	DIGHA	PATNA SAHIB	RAJPUT			INC	4
PATNA	181	DIGHA	PATNA SAHIB	DALIT			INC	11
PATNA	181	DIGHA	PATNA SAHIB	MUSLIM			INC	7
PATNA	181	DIGHA	PATNA SAHIB	KAISHTHYA			INC	36
PATNA	181	DIGHA	PATNA SAHIB	OBC			INC	8
PATNA	181	DIGHA	PATNA SAHIB	BHUMIHAR/BRAHMIN			LJP	12
PATNA	181	DIGHA	PATNA SAHIB	KUSHWAHA/KURMI			LJP	10
PATNA	181	DIGHA	PATNA SAHIB	YADAV			LJP	12
PATNA	181	DIGHA	PATNA SAHIB	RAJPUT			LJP	4
PATNA	181	DIGHA	PATNA SAHIB	DALIT			LJP	11
PATNA	181	DIGHA	PATNA SAHIB	MUSLIM			LJP	7
PATNA	181	DIGHA	PATNA SAHIB	KAISHTHYA			LJP	36
PATNA	181	DIGHA	PATNA SAHIB	OBC			LJP	8
PATNA	181	DIGHA	PATNA SAHIB	BHUMIHAR/BRAHMIN			OTHERS	12
PATNA	181	DIGHA	PATNA SAHIB	KUSHWAHA/KURMI			OTHERS	10
PATNA	181	DIGHA	PATNA SAHIB	YADAV			OTHERS	12
PATNA	181	DIGHA	PATNA SAHIB	RAJPUT			OTHERS	4
PATNA	181	DIGHA	PATNA SAHIB	DALIT			OTHERS	11
PATNA	181	DIGHA	PATNA SAHIB	MUSLIM			OTHERS	7
PATNA	181	DIGHA	PATNA SAHIB	KAISHTHYA			OTHERS	36
PATNA	181	DIGHA	PATNA SAHIB	OBC			OTHERS	8
PATNA	182	BANKIPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			JD(U)+	11
PATNA	182	BANKIPUR	PATNA SAHIB	KAISHTHYA			JD(U)+	18
PATNA	182	BANKIPUR	PATNA SAHIB	YADAV			JD(U)+	16
PATNA	182	BANKIPUR	PATNA SAHIB	RAJPUT			JD(U)+	4
PATNA	182	BANKIPUR	PATNA SAHIB	DALIT			JD(U)+	14
PATNA	182	BANKIPUR	PATNA SAHIB	MUSLIM			JD(U)+	16
PATNA	182	BANKIPUR	PATNA SAHIB	EBC			JD(U)+	9
PATNA	182	BANKIPUR	PATNA SAHIB	OBC			JD(U)+	12
PATNA	182	BANKIPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			RJD	11
PATNA	182	BANKIPUR	PATNA SAHIB	KAISHTHYA			RJD	18
PATNA	182	BANKIPUR	PATNA SAHIB	YADAV			RJD	16
PATNA	182	BANKIPUR	PATNA SAHIB	RAJPUT			RJD	4
PATNA	182	BANKIPUR	PATNA SAHIB	DALIT			RJD	14
PATNA	182	BANKIPUR	PATNA SAHIB	MUSLIM			RJD	16
PATNA	182	BANKIPUR	PATNA SAHIB	EBC			RJD	9
PATNA	182	BANKIPUR	PATNA SAHIB	OBC			RJD	12
PATNA	182	BANKIPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			INC	11
PATNA	182	BANKIPUR	PATNA SAHIB	KAISHTHYA			INC	18
PATNA	182	BANKIPUR	PATNA SAHIB	YADAV			INC	16
PATNA	182	BANKIPUR	PATNA SAHIB	RAJPUT			INC	4
PATNA	182	BANKIPUR	PATNA SAHIB	DALIT			INC	14
PATNA	182	BANKIPUR	PATNA SAHIB	MUSLIM			INC	16
PATNA	182	BANKIPUR	PATNA SAHIB	EBC			INC	9
PATNA	182	BANKIPUR	PATNA SAHIB	OBC			INC	12
PATNA	182	BANKIPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			LJP	11
PATNA	182	BANKIPUR	PATNA SAHIB	KAISHTHYA			LJP	18
PATNA	182	BANKIPUR	PATNA SAHIB	YADAV			LJP	16
PATNA	182	BANKIPUR	PATNA SAHIB	RAJPUT			LJP	4
PATNA	182	BANKIPUR	PATNA SAHIB	DALIT			LJP	14
PATNA	182	BANKIPUR	PATNA SAHIB	MUSLIM			LJP	16
PATNA	182	BANKIPUR	PATNA SAHIB	EBC			LJP	9
PATNA	182	BANKIPUR	PATNA SAHIB	OBC			LJP	12
PATNA	182	BANKIPUR	PATNA SAHIB	BHUMIHAR/BRAHMIN			OTHERS	11
PATNA	182	BANKIPUR	PATNA SAHIB	KAISHTHYA			OTHERS	18
PATNA	182	BANKIPUR	PATNA SAHIB	YADAV			OTHERS	16
PATNA	182	BANKIPUR	PATNA SAHIB	RAJPUT			OTHERS	4
PATNA	182	BANKIPUR	PATNA SAHIB	DALIT			OTHERS	14
PATNA	182	BANKIPUR	PATNA SAHIB	MUSLIM			OTHERS	16
PATNA	182	BANKIPUR	PATNA SAHIB	EBC			OTHERS	9
PATNA	182	BANKIPUR	PATNA SAHIB	OBC			OTHERS	12
PATNA	183	KUMHRAR	PATNA SAHIB	BHUMIHAR/BRAHMIN			JD(U)+	10
PATNA	183	KUMHRAR	PATNA SAHIB	KAISHTHYA			JD(U)+	21
PATNA	183	KUMHRAR	PATNA SAHIB	YADAV			JD(U)+	12
PATNA	183	KUMHRAR	PATNA SAHIB	RAJPUT			JD(U)+	8
PATNA	183	KUMHRAR	PATNA SAHIB	DALIT			JD(U)+	10
PATNA	183	KUMHRAR	PATNA SAHIB	MUSLIM			JD(U)+	10
PATNA	183	KUMHRAR	PATNA SAHIB	EBC			JD(U)+	9
PATNA	183	KUMHRAR	PATNA SAHIB	OBC			JD(U)+	18
PATNA	183	KUMHRAR	PATNA SAHIB	BHUMIHAR/BRAHMIN			RJD	10
PATNA	183	KUMHRAR	PATNA SAHIB	KAISHTHYA			RJD	21
PATNA	183	KUMHRAR	PATNA SAHIB	YADAV			RJD	12
PATNA	183	KUMHRAR	PATNA SAHIB	RAJPUT			RJD	8
PATNA	183	KUMHRAR	PATNA SAHIB	DALIT			RJD	10
PATNA	183	KUMHRAR	PATNA SAHIB	MUSLIM			RJD	10
PATNA	183	KUMHRAR	PATNA SAHIB	EBC			RJD	9
PATNA	183	KUMHRAR	PATNA SAHIB	OBC			RJD	18
PATNA	183	KUMHRAR	PATNA SAHIB	BHUMIHAR/BRAHMIN			INC	10
PATNA	183	KUMHRAR	PATNA SAHIB	KAISHTHYA			INC	21
PATNA	183	KUMHRAR	PATNA SAHIB	YADAV			INC	12
PATNA	183	KUMHRAR	PATNA SAHIB	RAJPUT			INC	8
PATNA	183	KUMHRAR	PATNA SAHIB	DALIT			INC	10
PATNA	183	KUMHRAR	PATNA SAHIB	MUSLIM			INC	10
PATNA	183	KUMHRAR	PATNA SAHIB	EBC			INC	9
PATNA	183	KUMHRAR	PATNA SAHIB	OBC			INC	18
PATNA	183	KUMHRAR	PATNA SAHIB	BHUMIHAR/BRAHMIN			LJP	10
PATNA	183	KUMHRAR	PATNA SAHIB	KAISHTHYA			LJP	21
PATNA	183	KUMHRAR	PATNA SAHIB	YADAV			LJP	12
PATNA	183	KUMHRAR	PATNA SAHIB	RAJPUT			LJP	8
PATNA	183	KUMHRAR	PATNA SAHIB	DALIT			LJP	10
PATNA	183	KUMHRAR	PATNA SAHIB	MUSLIM			LJP	10
PATNA	183	KUMHRAR	PATNA SAHIB	EBC			LJP	9
PATNA	183	KUMHRAR	PATNA SAHIB	OBC			LJP	18
PATNA	183	KUMHRAR	PATNA SAHIB	BHUMIHAR/BRAHMIN			OTHERS	10
PATNA	183	KUMHRAR	PATNA SAHIB	KAISHTHYA			OTHERS	21
PATNA	183	KUMHRAR	PATNA SAHIB	YADAV			OTHERS	12
PATNA	183	KUMHRAR	PATNA SAHIB	RAJPUT			OTHERS	8
PATNA	183	KUMHRAR	PATNA SAHIB	DALIT			OTHERS	10
PATNA	183	KUMHRAR	PATNA SAHIB	MUSLIM			OTHERS	10
PATNA	183	KUMHRAR	PATNA SAHIB	EBC			OTHERS	9
PATNA	183	KUMHRAR	PATNA SAHIB	OBC			OTHERS	18
PATNA	184	PATNA SAHIB	PATNA SAHIB	BHUMIHAR/BRAHMIN			JD(U)+	9
PATNA	184	PATNA SAHIB	PATNA SAHIB	KAISHTHYA			JD(U)+	15
PATNA	184	PATNA SAHIB	PATNA SAHIB	YADAV			JD(U)+	13
PATNA	184	PATNA SAHIB	PATNA SAHIB	RAJPUT			JD(U)+	7
PATNA	184	PATNA SAHIB	PATNA SAHIB	DALIT			JD(U)+	11
PATNA	184	PATNA SAHIB	PATNA SAHIB	MUSLIM			JD(U)+	8
PATNA	184	PATNA SAHIB	PATNA SAHIB	EBC			JD(U)+	12
PATNA	184	PATNA SAHIB	PATNA SAHIB	OBC			JD(U)+	19
PATNA	184	PATNA SAHIB	PATNA SAHIB	BHUMIHAR/BRAHMIN			RJD	9
PATNA	184	PATNA SAHIB	PATNA SAHIB	KAISHTHYA			RJD	15
PATNA	184	PATNA SAHIB	PATNA SAHIB	YADAV			RJD	13
PATNA	184	PATNA SAHIB	PATNA SAHIB	RAJPUT			RJD	7
PATNA	184	PATNA SAHIB	PATNA SAHIB	DALIT			RJD	11
PATNA	184	PATNA SAHIB	PATNA SAHIB	MUSLIM			RJD	8
PATNA	184	PATNA SAHIB	PATNA SAHIB	EBC			RJD	12
PATNA	184	PATNA SAHIB	PATNA SAHIB	OBC			RJD	19
