state	region	District	VSno	Date	VSname	q1a	q1b	q1c	q1d	q1e	q1f	q1g	q1h	q1i	q1j	q1k	q2	q3	q4	q5a1	q5b1	q5c1	q5d1	q5e1	q5a2	q5b2	q5c2	q5d2	q5e2	c1	c2	c3	c4	c5	c6	c6b	c7	c8	c9	c10	c11a	c11b	c11c	c11d	c11e	c11f	c11g	c11h	c11i	c11j	c12	c13	c14	c15	c16	c17	c18
Bihar	#N/A	#N/A	#N/A	#N/A	#N/A	1	1	3	1	1	1	3	3	3	1	1	2	12	3	4	6	8	10	10	10	8	10	10	9	1	30	2	8	1	5	Muslim		4	4	4	0	4	4	6	5	10	7	8	10	10	1	1	2	0	9	3	1
Bihar	MAGADH	JAHANABAD 	218	10.4.2010  2:34:05 PM	Makhdumpur (SC) 	1	2	2	3	1	1	3	2	3	1	1	1	11	3	6	2	3	4	4	4	6	7	6	6	1	48	3	8	5	5	Muslim	4	4	4	4	0	9	4		4	8	8	10	0	9	1	1	2	9	3	3	2
Bihar	MITHLANCHAL	MUZAFFARPUR 	97	10.4.2010  5:07:03 PM	mahuwa	1	2	3	1	1	1	1	3	3	2	2	0	12	6	10	0	10	0	10	10	10	10	10	10	1	33	3	8	4	5	Muslim	4	4	4	6	10	10	0	10	0	10	10	0	0	0	2	0	1	1	9	4	1
Bihar	MITHLANCHAL	SAMASTIPUR	138	10.5.2010  9:41:23 AM	Bibhutipur 	2	3	3	1	3	1	1	1	2	3	2	1	15	2	5	10	5	5	3	4	4	4	8	8	1	45	3	3	2	5	Muslim	4	5	4	5	9	10		10	7	10	7	6	8	0	2	1	2	4	4	6	2
Bihar	BHOJPUR	SUPAUL	17	10.4.2010  4:54:09 PM	Pipra 	1	3	3	3	3	3	3		3	3	3	1	12	0											1	55	0	3	2	5	Muslim	4	4	6	5											3	0	4	4	8	0	3
Bihar	MITHLANCHAL	MUZAFFARPUR 	94	10.4.2010  11:56:48 AM	Muzaffarpur 	1	1	3	1	1	1	1	1	2	1	1	4	11	0	10	6	10	10	8	8	6	10	10	10	2	24	3	2	4	5	Muslim	4	4			5	8	8	8	5	7	9	9	9	9	3	1	2	0	3	7	1
Bihar	MITHLANCHAL	SAMASTIPUR	139	10.4.2010  6:04:00 PM	Rosera (SC) 	1	1	1	1	1	3	2	1	3	3	3	0	12	3	0	0	0	0	0	10	10	10	10	10	1	55	4	7	3	5	Muslim		4			0	0	3	0	0	0	1	10	0	0	3	1	3	--	3	4	3
Bihar	MITHLANCHAL	KATIHAR 	63	10.4.2010  2:26:48 PM	Katihar 	1	3	3	3	1	1	1	3	3	1	1	1	12	0	5	4	4	4	4	6	6	6	6	6	1	55	3	3	2	5	Muslim	4	4	4	4	7	9	8	9	5	7	4	6	4	3	1	1	2	0	8	7	3
Bihar	PATNA	PATNA	182	10.5.2010  11:57:59 AM	Bankipur 	1	2	3	1	1	1	3	2	1	3	2	1	15	6	7	8	5	4	6	8	10	5	8	7	1	31	5	7	4	5	Muslim	4	4		6	6	7	2	8	8	7	7	1	5	5	1	1	2	9	14	3	1
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	3	3	3	3	3	3	3	3	3	3	3	0	12	1	5	1	5	2		10	10	10	8		1	46	5	3	0	5	Muslim	2	4	4	6	5	5	2	10	6	0	0	5	0	0	3	0	4	0		0	1
Bihar	MITHLANCHAL	KATIHAR 	63	10.4.2010  2:26:48 PM	Katihar 	1	3	3	1	1	1	1	1	1	3	1	1	12	5	8	4	5	6	8	4	10	3	4	4	1	38	5	3	2	5	Muslim	2	4	2	4	5	6	4	8	9	8	10	4	1	4	2	1	2	5	3	6	1
Bihar	MITHLANCHAL	PURNIA	56	10.5.2010  6:28:42 PM	Amour 	1	3	3	1	1	1	1	1	1	1	1	1	12	1	6	5	8	6	5	8	9	7	6	10	1	23	5	8	4	5	Muslim	6	4	6	4	8	9	5	8	0	7	6	8	9	0	1	1	2	4	14	3	1
Bihar	MITHLANCHAL	MUZAFFARPUR 	89	10.4.2010  4:19:28 PM	Aurai 	1	2	2	3	3	1	3	2	2	2	3	4	12	0	0	0	5	2	2	10	10	10	10	10	1	35	4	7	4	5	Muslim	4	4	5	4	7	10		8	0	5	5	10	0	10	1	0	3	1	9	4	3
Bihar	MITHLANCHAL	MUZAFFARPUR 	89	10.4.2010  4:19:28 PM	Aurai 	2	2	3	3	3	2	3	3	3	3	2	1	12	3	0	0	0	0	0	10	10	10	10	10	1	42	5	7	3	5	Muslim	4	4	5		0	0	0	0	0		0	10	0	10	3	1	4	4	9	4	3
Bihar	PATNA	PATNA	182	10.5.2010  11:57:59 AM	Bankipur 	2	3	3	1	1	3	3	2	3	2	3	2	12	2	7	4	3	4	3	6	8	5	7	7	--	22	7	1	5	5	khan	2	4	2	2	5	7	2	8	1	5	5	5	3	1	3	3	1	6	1	1	3
Bihar	MITHLANCHAL	MUZAFFARPUR 	98	10.6.2010  11:13:44 AM	Sahebganj 	1	1	1	1	1	1	1	1	1	1	1	1	11	4	5	2	0	0	2	10	9	7	7	10	1	35	3	8	1	5	Muslim	2	4	4	4	3	1	1	10	7	10	10	3	5	10	1	1	2	1	3	3	3
Bihar	#N/A	#N/A	#N/A	#N/A	#N/A	1	1	3	1	1	1	3	3	3	1	1	2	12	3	4	6	8	10	10	10	8	10	10	9	1	30	2	8	1	5	Muslim		4	4	4	0	4	4	6	5	10	7	8	10	10	1	1	2	0	9	3	1
Bihar	MAGADH	JAHANABAD 	218	10.4.2010  2:34:05 PM	Makhdumpur (SC) 	1	2	2	3	1	1	3	2	3	1	1	1	11	3	6	2	3	4	4	4	6	7	6	6	1	48	3	8	5	5	Muslim	4	7	4	4	0	9	4		4	8	8	10	0	9	1	1	2	9	3	3	2
Bihar	MITHLANCHAL	MUZAFFARPUR 	97	10.4.2010  5:07:03 PM	mahuwa	1	2	3	1	1	1	1	3	3	2	2	0	12	6	10	0	10	0	10	10	10	10	10	10	1	33	3	8	4	5	Muslim	4	4	4	6	10	10	0	10	0	10	10	0	0	0	2	0	1	1	9	4	1
Bihar	MITHLANCHAL	SAMASTIPUR	138	10.5.2010  9:41:23 AM	Bibhutipur 	2	3	3	1	3	1	1	1	2	3	2	1	15	2	5	10	5	5	3	4	4	4	8	8	1	45	3	3	2	5	Muslim	4	5	4	5	9	10		10	7	10	7	6	8	0	2	1	2	4	4	6	2
Bihar	BHOJPUR	SUPAUL	17	10.4.2010  4:54:09 PM	Pipra 	1	3	3	3	3	3	3		3	3	3	1	12	0											1	55	0	3	2	5	Muslim	4	6	6	5											3	0	4	4	8	0	3
Bihar	MITHLANCHAL	MUZAFFARPUR 	94	10.4.2010  11:56:48 AM	Muzaffarpur 	1	1	3	1	1	1	1	1	2	1	1	4	11	0	10	6	10	10	8	8	6	10	10	10	2	24	3	2	4	5	Muslim	4	4			5	8	8	8	5	7	9	9	9	9	3	1	2	0	3	7	1
Bihar	MITHLANCHAL	SAMASTIPUR	139	10.4.2010  6:04:00 PM	Rosera (SC) 	1	1	1	1	1	3	2	1	3	3	3	0	12	3	0	0	0	0	0	10	10	10	10	10	1	55	4	7	3	5	Muslim		4			0	0	3	0	0	0	1	10	0	0	3	1	3	--	3	4	3
Bihar	MITHLANCHAL	KATIHAR 	63	10.4.2010  2:26:48 PM	Katihar 	1	3	3	3	1	1	1	3	3	1	1	1	12	0	5	4	4	4	4	6	6	6	6	6	1	55	3	3	2	5	Muslim	4	4	4	4	7	9	8	9	5	7	4	6	4	3	1	1	2	0	8	7	3
Bihar	PATNA	PATNA	182	10.5.2010  11:57:59 AM	Bankipur 	1	2	3	1	1	1	3	2	1	3	2	1	15	6	7	8	5	4	6	8	10	5	8	7	1	31	5	7	4	5	Muslim	4	4		6	6	7	2	8	8	7	7	1	5	5	1	1	2	9	14	3	1
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	3	3	3	3	3	3	3	3	3	3	3	0	12	1	5	1	5	2		10	10	10	8		1	46	5	3	0	5	Muslim	2	4	4	6	5	5	2	10	6	0	0	5	0	0	3	0	4	0		0	1
Bihar	MITHLANCHAL	KATIHAR 	63	10.4.2010  2:26:48 PM	Katihar 	1	3	3	1	1	1	1	1	1	3	1	1	12	5	8	4	5	6	8	4	10	3	4	4	1	38	5	3	2	5	Muslim	2	4	2	4	5	6	4	8	9	8	10	4	1	4	2	1	2	5	3	6	1
Bihar	MITHLANCHAL	PURNIA	56	10.5.2010  6:28:42 PM	Amour 	1	3	3	1	1	1	1	1	1	1	1	1	12	1	6	5	8	6	5	8	9	7	6	10	1	23	5	8	4	5	Muslim	6	4	6	4	8	9	5	8	0	7	6	8	9	0	1	1	2	4	14	3	1
Bihar	MITHLANCHAL	MUZAFFARPUR 	89	10.4.2010  4:19:28 PM	Aurai 	1	2	2	3	3	1	3	2	2	2	3	4	12	0	0	0	5	2	2	10	10	10	10	10	1	35	4	7	4	5	Muslim	4	4	5	4	7	10		8	0	5	5	10	0	10	1	0	3	1	9	4	3
Bihar	MITHLANCHAL	MUZAFFARPUR 	89	10.4.2010  4:19:28 PM	Aurai 	2	2	3	3	3	2	3	3	3	3	2	1	12	3	0	0	0	0	0	10	10	10	10	10	1	42	5	7	3	5	Muslim	4	4	5		0	0	0	0	0		0	10	0	10	3	1	4	4	9	4	3
Bihar	PATNA	PATNA	182	10.5.2010  11:57:59 AM	Bankipur 	2	3	3	1	1	3	3	2	3	2	3	2	12	2	7	4	3	4	3	6	8	5	7	7	--	22	7	1	5	5	khan	2	4	2	2	5	7	2	8	1	5	5	5	3	1	3	3	1	6	1	1	3
Bihar	MITHLANCHAL	MUZAFFARPUR 	98	10.6.2010  11:13:44 AM	Sahebganj 	1	1	1	1	1	1	1	1	1	1	1	1	11	4	4	10	1	0	3	9	7	9	8	10	1	35	3	8	1	5	Muslim	2	4	4	4	3	1	1	10	7	10	10	3	5	10	1	1	2	1	3	3	3
Bihar	MITHLANCHAL	SAMASTIPUR	138	10.5.2010  9:41:23 AM	Bibhutipur 	1	1	3	3	3	3	3	3	3		1	3	19	5	0	10	4	9	10	10	0	5	10	5	2	20	0	2	1	1	paswan		5		4	4	10	5	4	2	4	5	10	0	2	3	0	4	1	8	4	3
Bihar	PATNA	PATNA	178	10.4.2010  10:29:55 AM	Mokama 	3	3	3	3	3	1	3	1	3	3	2	1	12	7	6	8	6	4	0	6	8	8	7	7	1	28	5	1	3	1	paswan	2	5	4	4	5	6	6	6	8	4	7	6	5	0	2	0	1	1	14	4	3
Bihar	MITHLANCHAL	VAISHALI 	129	10.4.2010  11:33:22 AM	Mahnar 	1	1	3	1	1	1	2	1	1	1	1	1	12	3	8	5	6	5	4	5	5	4	5	6	1	35	5	8	3	1	paswan	5	5	5	2	5	5	4	8	0	8	8	2	2	5	1	1	2	3	3	3	3
Bihar	MITHLANCHAL	VAISHALI 	129	10.4.2010  11:33:22 AM	Mahnar 	1	1	3	1	1	1	2	1	1	1	1	1	11	3	8	5	6	5	4	5	5	4	5	6	1	35	5	8	3	1	paswan	5	5	5	2	5	5	4	8	0	8	8	2	2	5	1	1	2	3	3	3	3
Bihar	MAGADH	JAMUI 	243	10.4.2010  3:45:08 PM	Chakai 	1	2	1	1	1	1	1	1	3	1	2	2	15	2	5	3	4	3	3	3	5	7	6	3	1	24	5	7	3	1	paswan	2	5	7	7	8	8	8	7	9	8	10	8	10	3	1	1	2	1	3	5	3
Bihar	PATNA	NALANDA 	172	10.4.2010  4:16:12 PM	Biharsharif 	1	1	1	1	1	1	1	1	2	1	1	4	11	4	10	9	10	9	7	2	7	4	4	2	--	27	5	8	3	1	paswan	2	4	4	4	9	5	7	2	1	9	9	2	8	8	1	1	2	1		3	3
Bihar	MITHLANCHAL	BEGUSARAI 	146	10.4.2010  5:24:50 PM	Begusarai 		1	3	1	1	1	1	1	1	2	2	0	0	0	10	10		10			5		10		1	26	2	9	2	1	paswan		5	5	5	10	10	10	5	5	5	6	8	10	5	1	0	4	1	99	0	3
Bihar	MITHLANCHAL	SAMASTIPUR	135	10.4.2010  11:06:38 AM	Morwa 	1	1	1	1	1	1	1	1	1	3	1	1	15	3	5	5	8	0	4	0	10	2	4	1	1	26	5	6	5	1	paswan	4	5	4	4	9	9	5	0	7	8	5	2	0	8	1	1	2	9		5	3
Bihar	MITHLANCHAL	SAMASTIPUR	137	10.4.2010  3:31:28 PM	Mohiuddinnagar 	1	3	1	1	1	1	1	2	2	3		0	12	1	5	5	3	3	2	8	10	2	2	0	1	24	4	1	1	1	paswan	4	4	4	4	4	5		3	5	2	3	1		0	3	3	1	0	3	1	3
Bihar	MAGADH	MUNGER	165	10.4.2010  2:31:43 PM	Munger 	1	2	3	3	2	3	3	3	3	3	2	2	15	3	3	4	4	4	5	3	10	8	8	4	1	22	5	8	1	1	paswan	2	4	2	4	2	6		4		2	2	6	4	8	3	1	3	4	3	5	3
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	1	3	3	1	2	1	1	1	3	3	2	2	19	0	0	5	0	2	1	0	3	0	1	1	1	32	5	0	3	1	dusadh	3	3	3	3	2	1	1	0	0	0	0	0	0	0	3	3	3	2	14	bsp	3
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	1	3	3	3	3	1	1	3	3	3	2	1	0	0	0	6	9	0	0	0	8	1	0	0	1	60	0	7	1	1	chamar	3	3	3	3	0	0	0	0	0	0	0	0	0	0	3	3	4	7	14	0	3
Bihar	MITHLANCHAL	BEGUSARAI 	141	10.5.2010  9:57:18 AM	Cheria Bariarpur 	1	3	3	3	1	3	3	3	1	3	1	4	12	3	5	0	4	4	3	8	10	10	10	10	1	32	6	7	4	1	paswan	5	5	4	4	8	10	5	10	0	4	4	7	0	10	1	1	3	9	3	4	1
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4			--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4			--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4		4	8	10		8	5	6	8	6	5	7	1	1	2	1	99	4	3
Bihar	MITHLANCHAL	SUPAUL	45	10.5.2010  4:43:31 PM	Chhatapur 	1	2	2	2	1	1	1	2	2	3	2	1	15	3	0	7	4	3	7	5	9	3	4	5	1	23	4	1	3	1	paswan	5	5	6	6	8	9	5	6	8	5	5	6	7	5	2	1	2	5	9	5	3
Bihar	MITHLANCHAL	VAISHALI 	123	10.4.2010  2:28:12 PM	Hajipur 	1	1	3	1	1	3	3	1	1	2	1	4	15	4	10	6	7	8	5	7	5	6	5	2	1	20	5	7	2	1	paswan	5	5	5	5	6	8		7	0	9	10	7	5	8	1	1	2	0		0	3
Bihar	MITHLANCHAL	PURNIA	59	10.5.2010  9:20:42 AM	Banmankhi (SC) 	2	3	2	3	2	1	1	3	1	3	3	1	12	2	0	5	4	5	4	5	10	6	10	6	1	34	4	3	2	1	paswan	6	6	6		7	7	4	9	10	8	4	6	8	7	1	3	4	4		4	3
Bihar	MITHLANCHAL	SUPAUL	43	10.4.2010  5:17:46 PM	Supaul 	1	2	2	1	2	2	1	2	2	1	1	1	15	0	10	3	5	7	7	0	9	2	2	0	1	24	5	1	4	1	paswan	2	4	2	4	5	6	4	8	1	0	2	4	0	0	1	0	2	6	4	5	3
Bihar	MITHLANCHAL	SAMASTIPUR	138	10.5.2010  9:41:23 AM	Bibhutipur 	1	1	3	3	3	3	3	3	3		1	3	19	5	0	10	4	9	10	10	0	5	10	5	2	20	0	2	1	1	paswan		5		4	4	10	5	4	2	4	5	10	0	2	3	0	4	1	8	4	3
Bihar	PATNA	PATNA	178	10.4.2010  10:29:55 AM	Mokama 	3	3	3	3	3	1	3	1	3	3	2	1	12	7	6	8	6	4	0	6	8	8	7	7	1	28	5	1	3	1	paswan	2	5	4	4	5	6	6	6	8	4	7	6	5	0	2	0	1	1	14	4	3
Bihar	MITHLANCHAL	VAISHALI 	129	10.4.2010  11:33:22 AM	Mahnar 	1	1	3	1	1	1	2	1	1	1	1	1	13	3	8	5	6	5	4	5	5	4	5	6	1	35	5	8	3	1	paswan	5	5	5	2	5	5	4	8	0	8	8	2	2	5	1	1	2	3	3	3	3
Bihar	MITHLANCHAL	VAISHALI 	129	10.4.2010  11:33:22 AM	Mahnar 	1	1	3	1	1	1	2	1	1	1	1	1	11	3	8	5	6	5	4	5	5	4	5	6	1	35	5	8	3	1	paswan	5	5	5	2	5	5	4	8	0	8	8	2	2	5	1	1	2	3	3	3	3
Bihar	MAGADH	JAMUI 	243	10.4.2010  3:45:08 PM	Chakai 	1	2	1	1	1	1	1	1	3	1	2	2	15	2	5	3	4	3	3	3	5	7	6	3	1	24	5	7	3	1	paswan	2	5	7	7	8	8	8	7	9	8	10	8	10	3	1	1	2	1	3	5	3
Bihar	PATNA	NALANDA 	172	10.4.2010  4:16:12 PM	Biharsharif 	1	1	1	1	1	1	1	1	2	1	1	4	11	4	10	9	10	9	7	2	7	4	4	2	--	27	5	8	3	1	paswan	2	4	4	4	9	5	7	2	1	9	9	2	8	8	1	1	2	1		3	3
Bihar	MITHLANCHAL	BEGUSARAI 	146	10.4.2010  5:24:50 PM	Begusarai 		1	3	1	1	1	1	1	1	2	2	0	0	0	10	10		10			5		10		1	26	2	9	2	1	paswan		5	5	5	10	10	10	5	5	5	6	8	10	5	1	0	4	1	99	0	3
Bihar	MITHLANCHAL	SAMASTIPUR	135	10.4.2010  11:06:38 AM	Morwa 	1	1	1	1	1	1	1	1	1	3	1	1	15	3	5	5	8	0	4	0	10	2	4	1	1	26	5	6	5	1	paswan	4	5	4	4	9	9	5	0	7	8	5	2	0	8	1	1	2	9		5	3
Bihar	MITHLANCHAL	SAMASTIPUR	137	10.4.2010  3:31:28 PM	Mohiuddinnagar 	1	3	1	1	1	1	1	2	2	3		0	12	1	5	5	3	3	2	8	10	2	2	0	1	24	4	1	1	1	paswan	4	4	4	4	4	5		3	5	2	3	1		0	3	3	1	0	3	1	3
Bihar	MAGADH	MUNGER	165	10.4.2010  2:31:43 PM	Munger 	1	2	3	3	2	3	3	3	3	3	2	2	15	3	3	4	4	4	5	3	10	8	8	4	1	22	5	8	1	1	paswan	2	4	2	4	2	6		4		2	2	6	4	8	3	1	3	4	3	5	3
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	1	3	3	1	2	1	1	1	3	3	2	2	19	0	0	5	0	2	1	0	3	0	1	1	1	32	5	0	3	1	dusadh	3	3	3	3	2	1	1	0	0	0	0	0	0	0	3	3	3	2	14	bsp	3
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	1	3	3	3	3	1	1	3	3	3	2	1	0	0	0	6	9	0	0	0	8	1	0	0	1	60	0	7	1	1	chamar	3	3	3	3	0	0	0	0	0	0	0	0	0	0	3	3	4	7	14	0	3
Bihar	MITHLANCHAL	BEGUSARAI 	141	10.5.2010  9:57:18 AM	Cheria Bariarpur 	1	3	3	3	1	3	3	3	1	3	1	4	12	3	5	0	4	4	3	8	10	10	10	10	1	32	6	7	4	1	paswan	5	5	4	4	8	10	5	10	0	4	4	7	0	10	1	1	3	9	3	4	1
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4			--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4			--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4		4	8	10		8	5	6	8	6	5	7	1	1	2	1	99	4	3
Bihar	MITHLANCHAL	SUPAUL	45	10.5.2010  4:43:31 PM	Chhatapur 	1	2	2	2	1	1	1	2	2	3	2	1	15	3	0	7	4	3	7	5	9	3	4	5	1	23	4	1	3	1	paswan	5	5	6	6	8	9	5	6	8	5	5	6	7	5	2	1	2	5	9	5	3
Bihar	MITHLANCHAL	VAISHALI 	123	10.4.2010  2:28:12 PM	Hajipur 	1	1	3	1	1	3	3	1	1	2	1	4	15	4	10	6	7	8	5	7	5	6	5	2	1	20	5	7	2	1	paswan	5	5	5	5	6	8		7	0	9	10	7	5	8	1	1	2	0		0	3
Bihar	MITHLANCHAL	PURNIA	59	10.5.2010  9:20:42 AM	Banmankhi (SC) 	2	3	2	3	2	1	1	3	1	3	3	1	12	2	0	5	4	5	4	5	10	6	10	6	1	34	4	3	2	1	paswan	6	6	6		7	7	4	9	10	8	4	6	8	7	1	3	4	4		4	3
Bihar	MITHLANCHAL	SUPAUL	43	10.4.2010  5:17:46 PM	Supaul 	1	2	2	1	2	2	1	2	2	1	1	1	15	0	10	3	5	7	7	0	9	2	2	0	1	24	5	1	4	1	paswan	2	4	2	4	5	6	4	8	1	0	2	4	0	0	1	0	2	6	4	5	3
Bihar	MITHLANCHAL	SAMASTIPUR	138	10.5.2010  9:41:23 AM	Bibhutipur 	1	1	3	3	3	3	3	3	3		1	3	19	5	0	10	4	9	10	10	0	5	10	5	2	20	0	2	1	1	paswan		5		4	4	10	5	4	2	4	5	10	0	2	3	0	4	1	8	4	3
Bihar	PATNA	PATNA	178	10.4.2010  10:29:55 AM	Mokama 	3	3	3	3	3	1	3	1	3	3	2	1	12	7	6	8	6	4	0	6	8	8	7	7	1	28	5	1	3	1	paswan	2	5	4	4	5	6	6	6	8	4	7	6	5	0	2	0	1	1	14	4	3
Bihar	MITHLANCHAL	VAISHALI 	129	10.4.2010  11:33:22 AM	Mahnar 	1	1	3	1	1	1	2	1	1	1	1	1	15	3	8	5	6	5	4	5	5	4	5	6	1	35	5	8	3	1	paswan	5	5	5	2	5	5	4	8	0	8	8	2	2	5	1	1	2	3	3	3	3
Bihar	MITHLANCHAL	VAISHALI 	129	10.4.2010  11:33:22 AM	Mahnar 	1	1	3	1	1	1	2	1	1	1	1	1	12	3	8	5	6	5	4	5	5	4	5	6	1	35	5	8	3	1	paswan	5	5	5	2	5	5	4	8	0	8	8	2	2	5	1	1	2	3	3	3	3
Bihar	MAGADH	JAMUI 	243	10.4.2010  3:45:08 PM	Chakai 	1	2	1	1	1	1	1	1	3	1	2	2	15	2	5	3	4	3	3	3	5	7	6	3	1	24	5	7	3	1	paswan	2	5	7	7	8	8	8	7	9	8	10	8	10	3	1	1	2	1	3	5	3
Bihar	PATNA	NALANDA 	172	10.4.2010  4:16:12 PM	Biharsharif 	1	1	1	1	1	1	1	1	2	1	1	4	11	4	10	9	10	9	7	2	7	4	4	2	--	27	5	8	3	1	paswan	2	4	4	4	9	5	7	2	1	9	9	2	8	8	1	1	2	1		3	3
Bihar	MITHLANCHAL	BEGUSARAI 	146	10.4.2010  5:24:50 PM	Begusarai 		1	3	1	1	1	1	1	1	2	2	0	0	0	10	10		10			5		10		1	26	2	9	2	1	paswan		5	5	5	10	10	10	5	5	5	6	8	10	5	1	0	4	1	99	0	3
Bihar	MITHLANCHAL	SAMASTIPUR	135	10.4.2010  11:06:38 AM	Morwa 	1	1	1	1	1	1	1	1	1	3	1	1	15	3	5	5	8	0	4	0	10	2	4	1	1	26	5	6	5	1	paswan	4	5	4	4	9	9	5	0	7	8	5	2	0	8	1	1	2	9		5	3
Bihar	MITHLANCHAL	SAMASTIPUR	137	10.4.2010  3:31:28 PM	Mohiuddinnagar 	1	3	1	1	1	1	1	2	2	3		0	12	1	5	5	3	3	2	8	10	2	2	0	1	24	4	1	1	1	paswan	4	4	4	4	4	5		3	5	2	3	1		0	3	3	1	0	3	1	3
Bihar	MAGADH	MUNGER	165	10.4.2010  2:31:43 PM	Munger 	1	2	3	3	2	3	3	3	3	3	2	2	15	3	3	4	4	4	5	3	10	8	8	4	1	22	5	8	1	1	paswan	2	4	2	4	2	6		4		2	2	6	4	8	3	1	3	4	3	5	3
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	1	3	3	1	2	1	1	1	3	3	2	2	19	0	0	5	0	2	1	0	3	0	1	1	1	32	5	0	3	1	dusadh	3	3	3	3	2	1	1	0	0	0	0	0	0	0	3	3	3	2	14	bsp	3
Bihar	BHOJPUR	PURVI CHAMPARAN 	19	10.5.2010  4:37:43 PM	Motihari 	1	3	3	3	3	1	1	3	3	3	2	1	0	0	0	6	9	0	0	0	8	1	0	0	1	60	0	7	1	1	chamar	3	3	3	3	0	0	0	0	0	0	0	0	0	0	3	3	4	7	14	0	3
Bihar	MITHLANCHAL	BEGUSARAI 	141	10.5.2010  9:57:18 AM	Cheria Bariarpur 	1	3	3	3	1	3	3	3	1	3	1	4	12	3	5	0	4	4	3	8	10	10	10	10	1	32	6	7	4	1	paswan	5	5	4	4	8	10	5	10	0	4	4	7	0	10	1	1	3	9	3	4	1
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4			--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4			--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
Bihar	BHOJPUR	BHOJPUR	194	10.4.2010  11:50:16 AM	Arrah 	1	1	3	1	1	1	1	1	3	1	1	1	11	0	7	0	7	8		6	9	8	7		1	20	5	1	2	1	Dalit		4		4	8	10		8	5	6	8	6	5	7	1	1	2	1	99	4	3
Bihar	MITHLANCHAL	SUPAUL	45	10.5.2010  4:43:31 PM	Chhatapur 	1	2	2	2	1	1	1	2	2	3	2	1	15	3	0	7	4	3	7	5	9	3	4	5	1	23	4	1	3	1	paswan	5	5	6	6	8	9	5	6	8	5	5	6	7	5	2	1	2	5	9	5	3
Bihar	MITHLANCHAL	VAISHALI 	123	10.4.2010  2:28:12 PM	Hajipur 	1	1	3	1	1	3	3	1	1	2	1	4	15	4	10	6	7	8	5	7	5	6	5	2	1	20	5	7	2	1	paswan	5	5	5	5	6	8		7	0	9	10	7	5	8	1	1	2	0		0	3
Bihar	MITHLANCHAL	PURNIA	59	10.5.2010  9:20:42 AM	Banmankhi (SC) 	2	3	2	3	2	1	1	3	1	3	3	1	12	2	0	5	4	5	4	5	10	6	10	6	1	34	4	3	2	1	paswan	6	6	6		7	7	4	9	10	8	4	6	8	7	1	3	4	4		4	3
